field_key,component_name,lv2_scope,requiredness,source_file
keywords,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
l1InterferenceNotes,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
lastUpdatedAt,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
lastUpdatedBy,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
learningObjectives,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
lessonId,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
levelMax,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
levelMin,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
linkedResources,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
manualOverrideJson,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
masteryRule,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
masteryThreshold,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
matchPairs,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
maxAttempts,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
maxScoreValue,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
metadata,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
minAttemptsBeforeSkip,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
moduleId,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
note,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
notesForTeacherOrAI,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
orderIndex,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
ownerTeam,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
passingScoreType,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
passingScoreValue,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
passRequiredForNext,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
prerequisiteEdges,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
prerequisiteModules,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
prerequisiteNodes,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
prerequisites,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
prerequisiteSlices,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
priorLessons,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
pronunciationFocus,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
propsJson,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
registerTone,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
registerVariants,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
remediationGuidance,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
remediationPaths,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
requiredScore,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
retryPolicy,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
runtimeContractV1,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
shortSummaryTeacherActivity,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
shortSummaryTeacherSlide,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
signatureMetaphors,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
simplificationGuidelines,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
skipPolicy,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
slideId,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
slug,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
sourceVersion,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
styleConstraints,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
subtitle,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
successCriteria,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
tags,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
targetedEdges,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
targetedNodes,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
targetedSlices,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
targetLanguage,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
targetNodeKeys,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
teacherNotes,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
teacherOverview,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
telemetryTags,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
textSubtype,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
timeExpectationActivity,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
title,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
topicCategory,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
type,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
version,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
visibility,activity_slides,ACT-013,required,lv2_central_brain/activity_013.md
vocabularyTheme,activity_slides,ACT-013,optional,lv2_central_brain/activity_013.md
activityId,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
aiInstructions,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
allowRetry,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
allowSkip,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
anecdoteOrMemoryHook,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
assessmentPlan,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
audienceNotes,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
audioId,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
autoAdvance,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
body,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
buttons,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
categoryLabels,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
cefrLevel,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
cefrMax,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
cefrMin,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
commonMisconceptions,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
competencyTags,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
coreTopics,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
culturalContext,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
defaultLang,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
delayMs,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
description,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
diagnosticChecks,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
differentiationPaths,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
differentiationStrategies,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
diffLog,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
discourseFocus,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
estimatedMinutes,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
exampleResponses,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
expansionGuidelines,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
expectedCompletionRate,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
expectedTimeOnTask,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
extractabilityTier,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
extraPracticeNotes,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
forbiddenPatterns,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
grammarFocus,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
groupId,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
groupName,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
ingestPayload,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
ingestSource,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
instructions,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
isRequiredToPass,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
keywords,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
l1InterferenceNotes,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
lastUpdatedAt,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
lastUpdatedBy,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
learningObjectives,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
lessonId,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
levelMax,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
levelMin,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
linkedResources,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
manualOverrideJson,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
masteryRule,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
masteryThreshold,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
maxAttempts,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
maxScoreValue,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
metadata,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
minAttemptsBeforeSkip,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
moduleId,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
note,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
notesForTeacherOrAI,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
orderIndex,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
ownerTeam,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
passingScoreType,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
passingScoreValue,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
passRequiredForNext,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
prerequisiteEdges,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
prerequisiteModules,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
prerequisiteNodes,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
prerequisites,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
prerequisiteSlices,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
priorLessons,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
pronunciationFocus,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
propsJson,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
registerTone,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
registerVariants,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
remediationGuidance,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
remediationPaths,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
requiredScore,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
retryPolicy,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
runtimeContractV1,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
shortSummaryTeacherActivity,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
shortSummaryTeacherSlide,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
signatureMetaphors,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
simplificationGuidelines,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
skipPolicy,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
slideId,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
slug,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
sourceVersion,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
styleConstraints,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
subtitle,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
successCriteria,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
tags,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
targetedEdges,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
targetedNodes,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
targetedSlices,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
targetLanguage,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
targetNodeKeys,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
teacherNotes,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
teacherOverview,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
telemetryTags,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
textSubtype,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
timeExpectationActivity,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
title,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
topicCategory,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
type,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
version,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
visibility,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
vocabularyTheme,activity_slides,ACT-014,optional,lv2_central_brain/activity_014.md
wordBank,activity_slides,ACT-014,required,lv2_central_brain/activity_014.md
activityId,activity_slides,ACT-015,required,lv2_central_brain/activity_015.md
aiInstructions,activity_slides,ACT-015,optional,lv2_central_brain/activity_015.md
allowRetry,activity_slides,ACT-015,required,lv2_central_brain/activity_015.md
